"","DATE.OF.INTERVIEW","X1.9..latitude.","X1.9..longitude.","X1.9..altitude.","area.m3","Perception.of.the.fill.level","people.using.toilet","days.to.fill","date.full","Transport"
"7022","2017-10-30",-15.4444417,28.2334183,1270.9,12.5,"Almost full",6,4069.01041666667,"2028-12-20","Vacuum Tanker"
"7023","2017-10-30",NA,NA,NA,4.5,"Half-full",2,8789.0625,"2041-11-22","Vacuum Tanker"
"7024","2017-10-30",-15.44337,28.2324483,1274.7,4.5,"Almost full",25,351.5625,"2018-10-16","Vacuum Tanker"
"7025","2017-10-30",-15.44541,28.2338317,1272.3,4.5,"Half-full",15,1171.875,"2021-01-13","Vacuum Tanker"
"7026","2017-10-30",-15.4442667,28.2335467,1283.9,4.5,"Half-full",22,799.005681818182,"2020-01-07","Vacuum Tanker"
"7027","2017-10-30",-15.445825,28.2331,1276.1,12.5,"Almost empty",8,9155.2734375,"2042-11-23","Vacuum Tanker"
"7028","2017-10-30",-15.444715,28.2330383,1271.3,12.5,"Almost empty",9,8138.02083333333,"2040-02-10","Vacuum Tanker"
"7029","2017-10-30",-15.4444217,28.2332117,1275.9,4.5,"Almost full",14,627.790178571429,"2019-07-19","Vacuum Tanker"
"7030","2017-10-30",-15.44385,28.2325383,1275.9,4.5,"Almost full",24,366.2109375,"2018-10-31","Vacuum Tanker"
"7031","2017-10-30",-15.444135,28.2325233,1283.3,4.5,"Almost empty",6,4394.53125,"2029-11-10","Vacuum Tanker"
"7032","2017-10-30",-15.4440183,28.233565,1253.8,12.5,"Almost full",2,12207.03125,"2051-04-02","Vacuum Tanker"
"7033","2017-10-30",-15.44429,28.2332167,1276,4.5,"Almost full",9,976.5625,"2020-07-02","Vacuum Tanker"
"7034","2017-10-30",-15.4443917,28.2329283,1260.9,4.5,"Half-full",4,4394.53125,"2029-11-10","Vacuum Tanker"
"7035","2017-10-30",-15.444,28.2326667,1276.1,4.5,"Half-full",15,1171.875,"2021-01-13","Vacuum Tanker"
"7036","2017-10-30",-15.4448467,28.2326417,1286.7,4.5,"Half-full",9,1953.125,"2023-03-06","Vacuum Tanker"
"7037","2017-10-30",-15.4439717,28.23341,1264.2,12.5,"Almost full",4,6103.515625,"2034-07-16","Vacuum Tanker"
"7038","2017-10-30",-15.4456467,28.23367,1261.3,12.5,"Half-full",5,9765.625,"2044-07-25","Vacuum Tanker"
"7039","2017-10-30",-15.4439383,28.2329067,1276.9,4.5,"Almost full",6,1464.84375,"2021-11-02","Vacuum Tanker"
"7040","2017-10-30",-15.446,28.2338467,1264.1,12.5,"Half-full",8,6103.515625,"2034-07-16","Vacuum Tanker"
"7041","2017-10-30",-15.4437617,28.2327583,1284,4.5,"Almost full",3,2929.6875,"2025-11-06","Vacuum Tanker"
"7042","2017-10-30",-15.443745,28.233055,1265.4,4.5,"Half-full",5,3515.625,"2027-06-15","Vacuum Tanker"
"7043","2017-10-30",-15.44349,28.2330833,1274,12.5,"Almost empty",12,6103.515625,"2034-07-16","Vacuum Tanker"
"7044","2017-10-30",-15.4439383,28.232975,1271.6,4.5,"Almost full",4,2197.265625,"2023-11-05","Vacuum Tanker"
"7045","2017-10-30",-15.44361,28.232755,1281.9,4.5,"Almost empty",6,4394.53125,"2029-11-10","Vacuum Tanker"
"7046","2017-10-30",-15.4433217,28.2331467,1278.1,4.5,"Almost full",18,488.28125,"2019-03-02","Vacuum Tanker"
"7047","2017-10-30",-15.4431367,28.2330883,1269.6,12.5,"Almost full",42,581.287202380952,"2019-06-03","Vacuum Tanker"
"7048","2017-10-30",-15.4430383,28.2326283,1279.3,4.5,"Almost full",18,488.28125,"2019-03-02","Vacuum Tanker"
"7049","2017-10-30",-15.4430583,28.233065,1263,4.5,"Half-full",11,1598.01136363636,"2022-03-16","Vacuum Tanker"
"7050","2017-10-30",-15.442955,28.2330367,1272.9,4.5,"Almost empty",8,3295.8984375,"2026-11-07","Vacuum Tanker"
"7051","2017-10-30",-15.445555,28.2333767,1265,12.5,NA,14,3487.72321428571,"2027-05-18","Vacuum Tanker"
"7052","2017-10-31",-15.4439083,28.2315567,1274.2,4.5,"Half-full",12,1464.84375,"2021-11-03","Vacuum Tanker"
"7053","2017-10-31",-15.4436233,28.2315717,1276.1,4.5,"Almost full",8,1098.6328125,"2020-11-02","Vacuum Tanker"
"7054","2017-10-31",-15.4433333,28.2313333,1287.9,4.5,"Half-full",8,2197.265625,"2023-11-06","Vacuum Tanker"
"7055","2017-10-31",-15.4451367,28.2316467,1276.2,4.5,"Almost full",10,878.90625,"2020-03-27","Vacuum Tanker"
"7056","2017-10-31",-15.4440467,28.2315633,1267.7,12.5,"Almost empty",5,14648.4375,"2057-12-08","Vacuum Tanker"
"7057","2017-10-31",-15.4435833,28.231155,1277.2,4.5,"Half-full",15,1171.875,"2021-01-14","Vacuum Tanker"
"7058","2017-10-31",-15.4436583,28.23128,1283.4,12.5,NA,4,12207.03125,"2051-04-03","Vacuum Tanker"
"7059","2017-10-31",-15.44496,28.2315867,1270.7,12.5,NA,7,6975.44642857143,"2036-12-05","Vacuum Tanker"
"7060","2017-10-31",-15.4445217,28.2314033,1266.7,12.5,"Half-full",5,9765.625,"2044-07-26","Vacuum Tanker"
"7061","2017-10-25",-15.443445,28.2311283,1289.1,4.5,"Almost full",15,585.9375,"2019-06-02","Vacuum Tanker"
"7062","2017-10-31",-15.444145,28.2313667,1286.7,4.5,"Half-full",2,8789.0625,"2041-11-23","Vacuum Tanker"
"7063","2017-10-31",-15.4437,28.2309133,1269.7,4.5,"Almost empty",5,5273.4375,"2032-04-08","Vacuum Tanker"
"7064","2017-10-31",-15.4453633,28.231435,1272.8,12.5,"Almost full",15,1627.60416666667,"2022-04-15","Vacuum Tanker"
"7065","2017-10-31",-15.4440967,28.2312017,1282.5,12.5,NA,11,4438.92045454545,"2029-12-25","Vacuum Tanker"
"7066","2017-10-31",-15.4450717,28.2314067,1268.5,12.5,NA,14,3487.72321428571,"2027-05-19","Vacuum Tanker"
"7067","2017-10-31",-15.44412,28.2313617,1270.3,4.5,"Half-full",3,5859.375,"2033-11-15","Vacuum Tanker"
"7068","2017-10-31",-15.4434267,28.2307683,1288.2,4.5,"Half-full",5,3515.625,"2027-06-16","Vacuum Tanker"
"7069","2017-10-31",-15.4447167,28.2316083,1250.7,12.5,NA,4,12207.03125,"2051-04-03","Vacuum Tanker"
"7070","2017-10-31",-15.4453533,28.23166,1276.2,4.5,"Almost empty",8,3295.8984375,"2026-11-08","Vacuum Tanker"
"7071","2017-10-31",-15.443815,28.23073,1273.1,4.5,"Half-full",20,878.90625,"2020-03-27","Vacuum Tanker"
"7072","2017-10-31",-15.4452467,28.2311433,1282.4,4.5,"Almost full",8,1098.6328125,"2020-11-02","Vacuum Tanker"
"7073","2017-10-31",-15.444125,28.23107,1278.6,4.5,"Almost empty",4,6591.796875,"2035-11-17","Vacuum Tanker"
"7074","2017-10-31",-15.44417,28.2310967,1251.4,12.5,"Half-full",10,4882.8125,"2031-03-14","Vacuum Tanker"
"7075","2017-10-31",-15.44452,28.23124,1269.2,4.5,"Half-full",22,799.005681818182,"2020-01-08","Vacuum Tanker"
"7076","2017-10-27",-15.445865,28.2312867,1267,4.5,"Half-full",6,2929.6875,"2025-11-03","Vacuum Tanker"
"7077","2017-10-31",-15.4447883,28.2313017,1268.6,4.5,"Half-full",4,4394.53125,"2029-11-11","Vacuum Tanker"
"7078","2017-10-31",-15.4464917,28.2315517,1279.9,4.5,"Almost full",6,1464.84375,"2021-11-03","Vacuum Tanker"
"7079","2017-10-31",-15.4440933,28.2307783,1270.6,4.5,"Half-full",5,3515.625,"2027-06-16","Vacuum Tanker"
"7080","2017-10-31",-15.4454217,28.2315517,1273.6,0,"Almost full",10,0,"2017-10-31","Vacuum Tanker"
"7081","2017-10-31",-15.4459483,28.2314383,1270.6,12.5,"Almost full",6,4069.01041666667,"2028-12-21","Vacuum Tanker"
"7082","2017-10-31",-15.4445667,28.2310417,1276.4,4.5,"Full",10,351.5625,"2018-10-17","Vacuum Tanker"
"7083",NA,-15.4464183,28.23195,1254.9,4.5,"Almost empty",7,3766.74107142857,NA,"Vacuum Tanker"
"7084","2017-10-30",-15.446375,28.231875,1264.7,12.5,"Almost full",8,3051.7578125,"2026-03-08","Vacuum Tanker"
"7085","2017-10-31",-15.4459267,28.2318517,1277.3,4.5,"Almost empty",10,2636.71875,"2025-01-18","Vacuum Tanker"
"7086","2017-10-27",-15.4457917,28.2314883,1278,4.5,"Half-full",6,2929.6875,"2025-11-03","Vacuum Tanker"
"7087","2017-10-31",-15.4474667,28.2320917,1273.9,12.5,NA,16,3051.7578125,"2026-03-09","Vacuum Tanker"
"7088","2017-10-31",-15.4457233,28.2320117,1266.3,4.5,"Almost full",4,2197.265625,"2023-11-06","Vacuum Tanker"
"7089","2017-10-31",-15.4454617,28.231245,1282.2,4.5,"Almost empty",20,1318.359375,"2021-06-10","Vacuum Tanker"
"7090","2017-10-31",-15.4464933,28.2321967,1285.4,4.5,"Almost empty",7,3766.74107142857,"2028-02-22","Vacuum Tanker"
"7091","2017-10-31",-15.446745,28.23245,1271.6,4.5,"Full",6,585.9375,"2019-06-08","Vacuum Tanker"
"7092","2017-10-31",-15.4471267,28.2322833,1275.1,12.5,"Almost empty",605,121.061466942149,"2018-03-01","Vacuum Tanker"
"7093","2017-10-31",-15.447285,28.2321133,1276.5,12.5,"Almost empty",8,9155.2734375,"2042-11-24","Vacuum Tanker"
"7094","2017-10-31",-15.4476383,28.2318867,1280,12.5,"Almost empty",6,12207.03125,"2051-04-03","Vacuum Tanker"
"7095","2017-10-31",-15.4478017,28.2326333,1276.3,12.5,"Half-full",6,8138.02083333333,"2040-02-11","Vacuum Tanker"
"7096","2017-10-31",-15.4478933,28.2327067,1271.9,4.5,"Almost full",12,732.421875,"2019-11-02","Vacuum Tanker"
"7097","2017-10-31",-15.44833,28.2327067,1275.7,4.5,"Half-full",7,2511.16071428571,"2024-09-15","Vacuum Tanker"
"7098","2017-10-31",-15.4471917,28.23188,1277.3,4.5,"Half-full",7,2511.16071428571,"2024-09-15","Vacuum Tanker"
"7099","2017-10-31",NA,NA,NA,12.5,NA,7,6975.44642857143,"2036-12-05","Vacuum Tanker"
"7100","2017-10-31",-15.4474233,28.2315817,1280.9,12.5,"Almost empty",10,7324.21875,"2037-11-19","Vacuum Tanker"
"7101","2017-10-31",-15.4476933,28.2324083,1292.5,12.5,"Half-full",6,8138.02083333333,"2040-02-11","Vacuum Tanker"
"7102","2017-10-31",-15.4470983,28.23183,1272.4,4.5,"Half-full",7,2511.16071428571,"2024-09-15","Vacuum Tanker"
"7103","2017-10-31",-15.4493283,28.2328333,1308.5,4.5,"Almost full",6,1464.84375,"2021-11-03","Vacuum Tanker"
"7104","2017-10-31",-15.4480167,28.2317633,1269,4.5,"Half-full",3,5859.375,"2033-11-15","Vacuum Tanker"
"7105","2017-10-31",-15.447935,28.231705,1265.1,4.5,"Half-full",3,5859.375,"2033-11-15","Vacuum Tanker"
"7106","2017-10-31",-15.4490967,28.2327733,1263.4,12.5,"Almost empty",25,2929.6875,"2025-11-07","Vacuum Tanker"
"7107","2017-10-31",-15.4495967,28.23198,1256.9,12.5,"Almost full",12,2034.50520833333,"2023-05-27","Vacuum Tanker"
"7108","2017-10-31",-15.4471467,28.2313833,1274.9,12.5,"Half-full",13,3756.00961538462,"2028-02-12","Vacuum Tanker"
"7109","2017-10-30",-15.4488367,28.232785,1329.9,12.5,"Half-full",17,2872.24264705882,"2025-09-10","Vacuum Tanker"
"7110","2017-10-31",-15.4480883,28.231555,1280.4,4.5,"Half-full",5,3515.625,"2027-06-16","Vacuum Tanker"
"7111","2017-10-31",-15.4477467,28.2308583,1268.9,12.5,"Half-full",356,137.157654494382,"2018-03-17","Vacuum Tanker"
"7112","2017-10-31",-15.449675,28.232135,1283.3,12.5,"Almost full",23,1061.48097826087,"2020-09-26","Vacuum Tanker"
"7113","2017-10-31",-15.4473383,28.231115,1278.4,12.5,"Half-full",15,3255.20833333333,"2026-09-29","Vacuum Tanker"
"7114","2017-10-31",-15.4487033,28.2324017,1145,4.5,"Almost empty",6,4394.53125,"2029-11-11","Vacuum Tanker"
"7115","2017-10-31",-15.4497017,28.2320917,1255,12.5,"Almost full",7,3487.72321428571,"2027-05-19","Vacuum Tanker"
"7116","2017-10-31",-15.4491383,28.2325617,1265,12.5,NA,7,6975.44642857143,"2036-12-05","Vacuum Tanker"
"7117","2017-10-31",-15.449505,28.2316017,1274.5,4.5,"Half-full",159,110.554245283019,"2018-02-18","Vacuum Tanker"
"7118","2017-10-31",-15.4491933,28.2317817,1268.3,12.5,NA,0,Inf,NA,"Vacuum Tanker"
"7119","2017-10-31",-15.44623,28.2302083,1277.1,4.5,"Half-full",6,2929.6875,"2025-11-07","Vacuum Tanker"
"7120","2017-10-31",-15.44908,28.2322883,1269,12.5,NA,5,9765.625,"2044-07-26","Vacuum Tanker"
"7121","2017-10-31",-15.4489683,28.2314033,1272.4,12.5,NA,7,6975.44642857143,"2036-12-05","Vacuum Tanker"
"7122","2017-10-31",-15.4500367,28.231395,1281.1,4.5,"Half-full",8,2197.265625,"2023-11-06","Vacuum Tanker"
"7123","2017-10-31",-15.448955,28.2316317,1269.5,4.5,NA,442,39.7695135746606,"2017-12-09","Vacuum Tanker"
"7124","2017-10-31",-15.4494833,28.2318367,1261.3,12.5,"Almost empty",230,318.444293478261,"2018-09-14","Vacuum Tanker"
"7125","2017-10-31",-15.450235,28.231525,1268.7,4.5,"Almost full",43,204.396802325581,"2018-05-23","Vacuum Tanker"
"7126","2017-10-31",-15.4505867,28.23096,1258.2,12.5,NA,7,6975.44642857143,"2036-12-05","Vacuum Tanker"
"7127","2017-10-31",-15.451305,28.230455,1272,12.5,NA,6,8138.02083333333,"2040-02-11","Vacuum Tanker"
"7128","2017-10-31",-15.450345,28.231095,1283.5,12.5,NA,23,2122.96195652174,"2023-08-23","Vacuum Tanker"
"7129","2017-10-31",-15.450355,28.23059,1215,4.5,"Half-full",6,2929.6875,"2025-11-07","Vacuum Tanker"
"7130","2017-10-31",-15.45128,28.2301017,1264.9,4.5,"Half-full",5,3515.625,"2027-06-16","Vacuum Tanker"
"7131","2017-10-31",-15.4507067,28.230865,1250.4,12.5,"Half-full",5,9765.625,"2044-07-26","Vacuum Tanker"
"7132","2017-10-31",-15.4507467,28.2301267,1268.5,12.5,NA,9,5425.34722222222,"2032-09-07","Vacuum Tanker"
"7133","2017-10-31",-15.4512967,28.22998,1281.6,4.5,"Half-full",3,5859.375,"2033-11-15","Vacuum Tanker"
"7134","2017-10-31",-15.4498833,28.2310167,1257.9,4.5,"Half-full",18,976.5625,"2020-07-03","Vacuum Tanker"
"7135","2017-10-31",-15.4492967,28.230505,1269.5,12.5,"Almost full",8,3051.7578125,"2026-03-09","Vacuum Tanker"
"7136","2017-10-31",-15.4494017,28.2311533,1348.4,4.5,"Half-full",13,1352.16346153846,"2021-07-14","Vacuum Tanker"
"7137","2017-10-31",-15.4493133,28.23073,1275.9,4.5,"Almost full",6,1464.84375,"2021-11-03","Vacuum Tanker"
"7138","2017-10-31",-15.45031,28.2328417,1226.4,12.5,"Almost empty",150,488.28125,"2019-03-03","Vacuum Tanker"
"7139","2017-10-31",-15.4506133,28.2306967,1249.4,4.5,"Half-full",7,2511.16071428571,"2024-09-15","Vacuum Tanker"
"7140","2017-10-31",-15.4507867,28.2299933,1268.9,12.5,NA,7,6975.44642857143,"2036-12-05","Vacuum Tanker"
"7141","2017-10-31",NA,NA,NA,0,"Almost empty",24,0,"2017-10-31","Vacuum Tanker"
"7142","2017-10-31",-15.4496383,28.230835,1271.5,0,"Almost full",7,0,"2017-10-31","Vacuum Tanker"
"7143","2017-10-31",-15.4495417,28.23058,1272.3,12.5,"Half-full",6,8138.02083333333,"2040-02-11","Vacuum Tanker"
"7144","2017-10-31",-15.44947,28.2304583,1275.8,12.5,"Almost full",27,904.224537037037,"2020-04-22","Vacuum Tanker"
"7145","2017-10-31",-15.4508617,28.2297267,1270.8,4.5,"Half-full",5,3515.625,"2027-06-16","Vacuum Tanker"
"7146","2017-10-31",-15.4510283,28.229915,1273.5,4.5,"Half-full",7,2511.16071428571,"2024-09-15","Vacuum Tanker"
"7147","2017-10-31",-15.4513833,28.22987,1264.2,12.5,NA,6,8138.02083333333,"2040-02-11","Vacuum Tanker"
"7148","2017-10-31",-15.44994,28.2307017,1206.7,4.5,"Almost full",6,1464.84375,"2021-11-03","Vacuum Tanker"
"7149","2017-10-31",-15.4497433,28.23011,1283.1,4.5,"Half-full",5,3515.625,"2027-06-16","Vacuum Tanker"
"7150","2017-10-31",-15.449675,28.2308583,1279.7,4.5,"Half-full",38,462.582236842105,"2019-02-05","Vacuum Tanker"
"7151","2017-10-31",-15.45099,28.2295933,1273.9,12.5,NA,6,8138.02083333333,"2040-02-11","Vacuum Tanker"
"7152","2017-10-31",-15.44958,28.2299783,1249.2,4.5,"Empty",5,7031.25,"2037-01-30","Vacuum Tanker"
"7153","2017-10-31",-15.449625,28.23015,1258,12.5,"Almost full",8,3051.7578125,"2026-03-09","Vacuum Tanker"
"7154","2017-10-31",-15.4511833,28.2297217,1285.8,4.5,"Almost empty",4,6591.796875,"2035-11-17","Vacuum Tanker"
"7155","2017-10-31",-15.449925,28.230065,1271,4.5,"Almost full",5,1757.8125,"2022-08-23","Vacuum Tanker"
"7156","2017-10-31",-15.4498433,28.2306183,1270.1,12.5,"Half-full",7,6975.44642857143,"2036-12-05","Vacuum Tanker"
"7157","2017-10-31",-15.45091,28.2292683,1269.7,12.5,NA,6,8138.02083333333,"2040-02-11","Vacuum Tanker"
"7158","2017-10-31",-15.450185,28.2301317,1272.5,4.5,"Almost full",2,4394.53125,"2029-11-11","Vacuum Tanker"
"7159","2017-10-31",-15.4499917,28.2295133,1273.1,12.5,"Half-full",16,3051.7578125,"2026-03-09","Vacuum Tanker"
"7160","2017-10-31",-15.45101,28.2293267,1279.1,4.5,"Almost empty",5,5273.4375,"2032-04-08","Vacuum Tanker"
"7161","2017-10-31",-15.4499183,28.23034,1264.3,12.5,"Half-full",6,8138.02083333333,"2040-02-11","Vacuum Tanker"
"7162","2017-10-31",-15.4496417,28.229875,1266.8,12.5,"Almost full",9,2712.67361111111,"2025-04-04","Vacuum Tanker"
"7163","2017-10-31",-15.4502317,28.22919,1276.6,0,"Half-full",6,0,"2017-10-31","Vacuum Tanker"
"7164","2017-10-31",-15.4507467,28.2293767,1269.8,4.5,"Half-full",5,3515.625,"2027-06-16","Vacuum Tanker"
"7165","2017-10-31",-15.4492783,28.2301733,1273.4,4.5,"Almost empty",6,4394.53125,"2029-11-11","Vacuum Tanker"
"7166","2017-10-31",-15.4506983,28.2292817,1290.2,12.5,"Half-full",9,5425.34722222222,"2032-09-07","Vacuum Tanker"
"7167","2017-10-31",-15.4501333,28.2298033,1212.7,12.5,"Half-full",12,4069.01041666667,"2028-12-21","Vacuum Tanker"
"7168","2017-10-31",-15.4499667,28.2294067,1247.3,4.5,"Almost full",9,976.5625,"2020-07-03","Vacuum Tanker"
"7169","2017-10-31",-15.450715,28.22943,1292.4,12.5,"Half-full",5,9765.625,"2044-07-26","Vacuum Tanker"
"7170","2017-10-31",-15.4508883,28.2294867,1270.2,4.5,"Almost empty",6,4394.53125,"2029-11-11","Vacuum Tanker"
"7171","2017-10-31",-15.449025,28.23051,1269.5,4.5,"Half-full",7,2511.16071428571,"2024-09-15","Vacuum Tanker"
"7172","2017-10-31",-15.4503583,28.2297783,1225.1,4.5,"Half-full",8,2197.265625,"2023-11-06","Vacuum Tanker"
"7173","2017-10-31",-15.4499767,28.229465,1271.8,4.5,"Almost full",9,976.5625,"2020-07-03","Vacuum Tanker"
"7174","2017-10-31",-15.4488983,28.23061,1282.8,12.5,"Almost empty",6,12207.03125,"2051-04-03","Vacuum Tanker"
"7175","2017-10-31",-15.449615,28.2296667,1294.5,4.5,"Almost full",7,1255.58035714286,"2021-04-08","Vacuum Tanker"
"7176","2017-10-29",-15.4499317,28.230205,1268,12.5,"Half-full",21,2325.14880952381,"2024-03-11","Vacuum Tanker"
"7177","2017-10-31",-15.4506983,28.2297983,1278.9,4.5,"Half-full",6,2929.6875,"2025-11-07","Vacuum Tanker"
"7178","2017-10-31",-15.4505417,28.230295,1274.1,12.5,NA,7,6975.44642857143,"2036-12-05","Vacuum Tanker"
"7179","2017-10-31",-15.4502883,28.2304567,1267.6,4.5,"Half-full",5,3515.625,"2027-06-16","Vacuum Tanker"
"7180","2017-10-31",-15.4504817,28.2301217,1277.7,4.5,"Half-full",10,1757.8125,"2022-08-23","Vacuum Tanker"
"7181","2017-10-31",-15.449655,28.2298083,1281.4,12.5,"Almost full",11,2219.46022727273,"2023-11-28","Vacuum Tanker"
"7182","2017-10-31",-15.4502833,28.2305033,1267.8,12.5,NA,8,6103.515625,"2034-07-17","Vacuum Tanker"
"7183","2017-10-31",-15.4501517,28.2307267,1277,12.5,"Half-full",10,4882.8125,"2031-03-14","Vacuum Tanker"
"7184","2017-10-31",-15.44944,28.2299617,1275.9,12.5,"Almost empty",18,4069.01041666667,"2028-12-21","Vacuum Tanker"
"7185","2017-10-31",-15.4500567,28.2301717,1273.3,4.5,"Half-full",8,2197.265625,"2023-11-06","Vacuum Tanker"
"7186","2017-10-31",-15.448205,28.23079,1263.6,4.5,"Half-full",6,2929.6875,"2025-11-07","Vacuum Tanker"
"7187","2017-10-31",-15.4500283,28.2311583,1278.5,4.5,"Half-full",16,1098.6328125,"2020-11-02","Vacuum Tanker"
"7188","2017-10-31",-15.450535,28.231185,1276.9,12.5,NA,2,24414.0625,"2084-09-03","Vacuum Tanker"
"7189","2017-10-31",-15.451355,28.2293917,1272.6,4.5,"Half-full",23,764.266304347826,"2019-12-04","Vacuum Tanker"
"7190","2017-10-31",-15.45123,28.2294883,1283,4.5,"Half-full",10,1757.8125,"2022-08-23","Vacuum Tanker"
"7191","2017-10-31",-15.4491183,28.2317,1266.5,12.5,NA,6,8138.02083333333,"2040-02-11","Light Truck"
"7192","2017-11-01",-15.449145,28.2288633,1268.4,4.5,"Almost full",6,1464.84375,"2021-11-04","Vacuum Tanker"
"7193","2017-11-01",-15.4494333,28.2295117,1262.1,4.5,NA,7,2511.16071428571,"2024-09-16","Vacuum Tanker"
"7194","2017-11-01",-15.4490817,28.2289333,1267.6,4.5,"Almost full",11,799.005681818182,"2020-01-09","Vacuum Tanker"
"7195","2017-11-01",-15.4493217,28.22927,1308.8,12.5,"Almost empty",7,10463.1696428571,"2046-06-25","Vacuum Tanker"
"7196","2017-11-01",-15.4488283,28.2287067,1263.5,12.5,"Almost full",4,6103.515625,"2034-07-18","Vacuum Tanker"
"7197","2017-11-01",-15.4491533,28.229245,1246.8,4.5,"Almost full",6,1464.84375,"2021-11-04","Vacuum Tanker"
"7198","2017-11-01",-15.448675,28.2288733,1276.5,12.5,"Almost full",2,12207.03125,"2051-04-04","Vacuum Tanker"
"7199","2017-11-01",-15.4487367,28.22904,1278.7,4.5,"Almost full",5,1757.8125,"2022-08-24","Vacuum Tanker"
"7200","2017-11-01",-15.4482483,28.23066,1284.1,4.5,"Almost full",8,1098.6328125,"2020-11-03","Vacuum Tanker"
"7201","2017-11-01",-15.4487183,28.2306467,1264.3,12.5,"Almost full",10,2441.40625,"2024-07-08","Vacuum Tanker"
"7202","2017-11-01",NA,NA,NA,0,"Almost full",3,0,"2017-11-01","Vacuum Tanker"
"7203","2017-11-01",-15.447775,28.230385,1263.3,12.5,"Half-full",8,6103.515625,"2034-07-18","Vacuum Tanker"
"7204","2017-11-01",-15.4479133,28.2305083,1271.4,4.5,"Half-full",10,1757.8125,"2022-08-24","Vacuum Tanker"
"7205","2017-11-01",-15.4484,28.2307033,1269.4,4.5,"Half-full",9,1953.125,"2023-03-08","Vacuum Tanker"
"7206","2017-11-01",-15.448535,28.2290817,1265.1,12.5,"Almost full",6,4069.01041666667,"2028-12-22","Vacuum Tanker"
"7207","2017-11-01",-15.4482533,28.2303117,1281.1,12.5,"Half-full",4,12207.03125,"2051-04-04","Vacuum Tanker"
"7208","2017-11-01",-15.447585,28.23034,1254.5,4.5,"Half-full",6,2929.6875,"2025-11-08","Vacuum Tanker"
"7209","2017-11-01",-15.4483683,28.2290567,1264.6,4.5,"Almost full",7,1255.58035714286,"2021-04-09","Vacuum Tanker"
"7210","2017-11-01",-15.4478817,28.2299933,1278.8,4.5,"Almost empty",5,5273.4375,"2032-04-09","Vacuum Tanker"
"7211","2017-11-01",-15.4475467,28.2301983,1266.3,12.5,"Almost empty",5,14648.4375,"2057-12-09","Vacuum Tanker"
"7212","2017-11-01",-15.448135,28.23055,1246.8,12.5,"Half-full",4,12207.03125,"2051-04-04","Vacuum Tanker"
"7213","2017-11-01",-15.4486083,28.2291233,1266.4,12.5,"Almost full",13,1878.00480769231,"2022-12-23","Vacuum Tanker"
"7214","2017-11-01",-15.4484433,28.230385,1266.2,12.5,"Half-full",6,8138.02083333333,"2040-02-12","Vacuum Tanker"
"7215","2017-11-01",-15.4484167,28.2286917,1172.8,12.5,"Half-full",14,3487.72321428571,"2027-05-20","Vacuum Tanker"
"7216","2017-11-01",-15.4477833,28.229685,1274.2,12.5,"Almost empty",10,7324.21875,"2037-11-20","Vacuum Tanker"
"7217","2017-11-01",-15.448205,28.2302733,1227.1,12.5,"Half-full",9,5425.34722222222,"2032-09-08","Vacuum Tanker"
"7218","2017-11-01",NA,NA,NA,0,"Almost full",16,0,"2017-11-01","Vacuum Tanker"
"7219","2017-11-01",-15.44837,28.2299133,1261.8,12.5,"Almost full",10,2441.40625,"2024-07-08","Vacuum Tanker"
"7220",NA,-15.44793,28.2297617,1255.9,4.5,"Almost empty",5,5273.4375,NA,"Vacuum Tanker"
"7221","2017-11-01",-15.4487183,28.2301533,1257.7,0,"Half-full",5,0,"2017-11-01","Vacuum Tanker"
"7222","2017-11-01",-15.4484033,28.2286467,1250.2,4.5,"Half-full",5,3515.625,"2027-06-17","Vacuum Tanker"
